tourney_id,matchId,tourney_name,surface,winner_id,best_of,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced
410,qs010,ATP Masters 1000 Monte-Carlo,Clay,ae14,3,107,3,2,71,38,29,23,11,5,6,3,9,75,47,35,11,10,4,6
410,qs014,ATP Masters 1000 Monte-Carlo,Clay,l987,3,92,0,1,60,40,30,11,9,5,6,4,6,78,49,30,10,9,7,11
410,qs016,ATP Masters 1000 Monte-Carlo,Clay,m0ci,3,84,1,0,59,44,33,8,10,1,3,1,4,61,37,23,11,10,4,8
410,qs018,ATP Masters 1000 Monte-Carlo,Clay,gb88,3,155,6,7,94,50,33,19,16,8,15,2,2,113,74,38,19,16,11,19
410,qs020,ATP Masters 1000 Monte-Carlo,Clay,ae14,3,166,7,6,98,52,37,19,16,4,9,0,2,101,72,43,16,17,3,9
410,qs022,ATP Masters 1000 Monte-Carlo,Clay,n0bs,3,76,2,2,46,26,16,15,8,4,5,0,2,54,31,15,10,8,0,5
410,qs024,ATP Masters 1000 Monte-Carlo,Clay,r772,3,116,0,0,69,48,30,8,12,5,10,2,4,95,60,38,14,13,5,10
410,qs026,ATP Masters 1000 Monte-Carlo,Clay,u182,3,65,0,0,47,34,20,9,8,1,3,3,3,48,25,13,7,8,7,13
410,qs028,ATP Masters 1000 Monte-Carlo,Clay,db63,3,95,2,2,66,41,30,15,10,3,3,2,6,65,35,27,13,10,5,7
410,qs025,ATP Masters 1000 Monte-Carlo,Clay,y09v,3,86,5,0,45,21,18,15,8,1,1,1,3,55,29,15,12,8,3,7
410,qs017,ATP Masters 1000 Monte-Carlo,Clay,b0gg,3,118,3,2,77,48,38,10,14,3,7,6,2,87,58,37,12,13,8,12
410,qs027,ATP Masters 1000 Monte-Carlo,Clay,m0jf,3,94,3,0,48,33,25,9,10,0,2,8,2,96,54,39,11,10,11,15
410,qs023,ATP Masters 1000 Monte-Carlo,Clay,rc91,3,89,2,0,59,28,22,12,10,1,4,1,5,53,26,11,15,10,1,6
410,qs019,ATP Masters 1000 Monte-Carlo,Clay,mw02,3,160,2,2,99,59,37,26,16,9,12,2,2,96,66,44,13,16,2,6
410,qs021,ATP Masters 1000 Monte-Carlo,Clay,h996,3,125,3,4,80,49,36,18,14,2,4,6,3,92,39,27,24,13,6,10
410,qs029,ATP Masters 1000 Monte-Carlo,Clay,l987,3,101,1,3,90,59,41,18,13,8,9,4,5,79,41,26,16,13,2,8
425,ms001,Barcelona,Clay,r0dg,3,100,0,1,72,52,36,11,10,4,5,1,0,57,40,26,9,10,2,5
425,ms002,Barcelona,Clay,a0e2,3,75,2,2,53,39,30,9,9,1,1,3,4,56,36,21,10,9,2,5
425,ms003,Barcelona,Clay,r0dg,3,67,2,1,43,30,22,11,8,0,0,0,2,47,28,13,11,9,2,6
425,ms004,Barcelona,Clay,a0e2,3,99,0,2,62,43,31,9,11,1,3,1,6,77,40,23,19,10,4,8
425,ms007,Barcelona,Clay,r0dg,3,87,0,2,55,29,23,13,9,3,4,2,3,58,30,18,13,9,3,7
425,ms005,Barcelona,Clay,f0f1,3,17,0,0,6,4,3,1,1,0,0,0,1,10,5,2,1,1,1,2
425,ms006,Barcelona,Clay,ke29,3,105,6,1,71,45,30,12,11,7,10,4,1,68,40,25,14,11,7,12
425,ms008,Barcelona,Clay,a0e2,3,71,4,0,49,35,27,8,9,2,3,2,3,50,31,18,7,9,2,6
425,ms013,Barcelona,Clay,dh50,3,114,1,4,86,63,38,11,11,8,11,0,2,73,44,28,11,11,5,10
425,ms009,Barcelona,Clay,dh58,3,62,2,2,45,23,20,13,8,2,2,0,4,42,17,10,11,7,3,7
425,ms012,Barcelona,Clay,ke29,3,128,1,2,71,40,29,15,11,4,6,1,3,84,50,32,15,11,11,15
425,ms015,Barcelona,Clay,rh16,3,128,3,5,93,55,34,21,12,9,11,4,1,89,59,37,13,12,6,10
425,ms010,Barcelona,Clay,te51,3,97,1,3,67,38,28,22,11,0,0,5,2,77,44,33,20,11,6,7
425,ms014,Barcelona,Clay,r0dg,3,108,1,2,80,53,33,14,13,7,10,1,1,73,55,32,7,12,5,11
425,ms011,Barcelona,Clay,f0f1,3,68,5,0,51,25,20,18,9,1,1,2,3,48,36,21,7,8,2,5
425,ms016,Barcelona,Clay,a0e2,3,106,0,0,66,46,30,9,10,5,8,2,3,83,51,27,11,10,7,12
425,ms031,Barcelona,Clay,rh16,3,93,3,4,52,27,21,19,10,0,0,2,3,62,40,28,10,9,5,7
425,ms020,Barcelona,Clay,te51,3,70,2,1,48,24,18,18,8,3,3,4,3,54,33,19,7,8,5,9
425,ms019,Barcelona,Clay,dh58,3,85,4,1,52,40,33,7,10,0,0,0,0,50,26,21,15,10,0,2
425,ms023,Barcelona,Clay,f0f1,3,93,4,1,71,52,38,13,11,3,4,2,2,64,40,27,12,10,2,4
425,ms024,Barcelona,Clay,mu94,3,161,3,4,93,53,35,20,13,6,9,0,2,94,52,33,17,14,9,14
425,ms029,Barcelona,Clay,b0bi,3,86,1,0,61,51,31,5,10,4,6,0,1,69,46,19,14,9,4,9
425,ms026,Barcelona,Clay,dh50,3,71,3,4,48,28,22,10,8,4,5,0,4,57,23,15,13,9,2,7
425,ms017,Barcelona,Clay,db63,3,127,6,3,77,52,39,17,14,2,3,5,5,88,52,36,15,13,2,7
425,ms025,Barcelona,Clay,ke29,3,138,6,2,87,50,40,21,16,2,5,7,1,105,71,48,11,15,7,12
425,ms027,Barcelona,Clay,re44,3,64,3,1,42,22,17,12,8,1,2,2,3,48,29,14,8,8,1,6
425,ms028,Barcelona,Clay,r0dg,3,100,4,1,71,47,34,14,11,3,4,1,3,68,41,28,12,11,4,7
425,ms018,Barcelona,Clay,f0by,3,113,4,1,69,40,26,15,9,7,9,2,2,71,38,19,14,10,10,16
425,ms021,Barcelona,Clay,k0ah,3,116,5,2,75,52,36,15,13,4,6,0,0,74,46,29,16,13,2,6
425,ms022,Barcelona,Clay,mo44,3,198,2,2,117,79,53,19,17,2,4,11,1,114,72,48,22,17,3,6
425,ms030,Barcelona,Clay,m0jf,3,106,5,0,67,47,38,16,12,2,2,8,6,91,65,47,12,12,4,5
425,qs010,Barcelona,Clay,n771,3,129,6,2,82,58,40,15,12,2,3,2,0,98,70,44,16,12,5,6
425,qs013,Barcelona,Clay,m0jf,3,82,5,2,66,43,33,12,10,3,3,7,0,53,42,31,7,10,1,3
425,qs009,Barcelona,Clay,ge33,3,100,2,3,57,37,32,10,11,1,2,1,6,80,45,30,16,11,7,10
425,qs012,Barcelona,Clay,d0c1,3,91,7,2,65,37,29,19,11,1,1,1,0,62,48,30,8,10,3,5
425,qs008,Barcelona,Clay,db63,3,97,3,2,55,36,27,9,10,0,1,3,1,67,32,23,15,11,4,8
425,qs011,Barcelona,Clay,q02l,3,144,6,5,90,51,36,16,14,2,6,2,1,87,53,33,17,13,5,9
425,qs016,Barcelona,Clay,r0fp,3,82,5,2,56,28,23,13,9,0,2,2,4,59,34,16,14,9,3,8
425,qs020,Barcelona,Clay,d923,3,94,1,2,51,34,24,10,9,3,5,0,5,66,44,19,11,9,3,8
425,qs022,Barcelona,Clay,cg80,3,95,3,1,61,36,30,12,9,1,1,2,3,52,27,16,13,9,3,6
425,qs026,Barcelona,Clay,m0jf,3,146,10,4,105,73,58,16,16,5,6,3,2,103,81,60,8,15,8,9
425,qs019,Barcelona,Clay,f0by,3,112,5,2,72,40,30,19,12,1,3,2,0,97,60,36,19,12,11,14
425,qs025,Barcelona,Clay,rc91,3,151,13,2,103,63,47,18,15,9,12,2,2,101,58,35,27,14,7,9
425,qs023,Barcelona,Clay,q02l,3,142,5,1,100,69,44,18,15,5,7,1,2,85,57,35,22,14,6,8
425,qs017,Barcelona,Clay,db63,3,67,1,1,45,25,16,11,6,6,8,1,3,38,26,13,5,6,1,4
425,qs027,Barcelona,Clay,d0f6,3,87,4,2,53,35,26,10,9,1,2,0,7,64,41,24,9,9,6,10
425,qs021,Barcelona,Clay,n771,3,64,2,1,49,40,32,5,9,1,1,1,0,47,27,18,9,8,0,3
425,qs024,Barcelona,Clay,d0c1,3,102,3,0,72,45,32,18,11,4,5,5,1,72,42,30,12,10,5,7
425,qs018,Barcelona,Clay,ge33,3,91,3,3,64,48,31,6,9,9,12,0,1,58,32,18,9,9,1,7
308,ms001,Munich,Clay,z355,3,71,4,5,48,37,33,4,9,0,0,3,3,50,32,23,7,9,1,4
308,ms002,Munich,Clay,z355,3,91,9,2,69,47,35,13,11,0,1,1,3,62,34,23,17,10,1,3
308,ms003,Munich,Clay,s0s1,3,127,6,6,94,53,36,23,15,1,5,1,4,90,58,37,21,15,2,5
308,ms004,Munich,Clay,z355,3,194,5,3,116,79,58,22,17,5,6,2,3,121,74,52,25,17,5,7
308,ms007,Munich,Clay,s0s1,3,73,7,2,55,31,24,14,10,0,1,1,4,55,37,23,9,9,3,6
308,ms006,Munich,Clay,c0au,3,75,2,3,54,28,22,13,9,3,5,1,2,55,39,19,6,9,5,10
308,ms005,Munich,Clay,m0ci,3,99,3,2,80,56,38,15,11,1,2,4,2,72,49,32,11,10,2,4
308,ms010,Munich,Clay,m0ci,3,83,2,1,59,35,25,16,10,3,4,5,2,59,35,25,11,10,4,7
308,ms012,Munich,Clay,c0au,3,82,5,3,63,32,26,14,9,9,11,1,2,54,33,13,10,8,3,8
308,ms011,Munich,Clay,bu13,3,69,2,4,56,29,22,16,7,2,2,1,0,45,27,12,8,7,3,8
308,ms013,Munich,Clay,gb88,3,134,2,4,85,45,29,21,12,8,12,0,2,81,51,29,17,13,3,8
308,ms008,Munich,Clay,z355,3,79,0,0,56,39,31,6,9,1,2,2,0,51,31,19,7,8,2,6
308,ms015,Munich,Clay,s0s1,3,89,3,2,59,40,33,11,10,0,1,4,5,68,40,27,14,11,0,3
308,ms014,Munich,Clay,d0fj,3,149,6,2,98,53,41,22,15,5,9,5,1,107,65,46,21,15,7,10
308,ms009,Munich,Clay,gj37,3,90,12,1,65,45,33,15,11,2,3,2,0,61,43,31,9,10,1,3
308,ms027,Munich,Clay,n0bs,3,182,0,3,121,79,43,26,15,14,19,2,5,104,69,45,18,15,6,10
308,ms020,Munich,Clay,hh26,3,140,4,2,74,45,37,15,14,0,2,13,6,104,61,41,20,13,12,16
308,ms024,Munich,Clay,c0au,3,54,3,4,38,18,17,12,7,1,1,0,0,43,22,12,7,7,1,6
308,ms019,Munich,Clay,h997,3,152,8,0,109,73,50,21,16,4,6,13,4,94,48,36,25,15,4,6
308,ms023,Munich,Clay,d0lj,3,63,0,0,53,39,30,10,8,2,2,5,3,41,27,22,5,7,2,3
308,ms022,Munich,Clay,bu13,3,142,6,6,103,69,51,18,17,1,3,12,9,114,76,52,20,17,8,12
308,ms028,Munich,Clay,d0fj,3,116,12,2,82,55,42,19,12,3,3,8,1,87,55,40,19,12,2,2
308,ms021,Munich,Clay,m0ci,3,68,5,0,51,34,29,9,9,1,1,6,5,54,34,24,7,8,2,5
308,ms025,Munich,Clay,s0h2,3,157,5,9,138,89,53,22,16,17,21,2,4,106,48,27,31,15,6,12
308,ms030,Munich,Clay,v812,3,152,11,4,83,60,46,10,15,1,3,0,1,97,64,42,19,14,9,11
308,ms016,Munich,Clay,z355,3,80,4,2,42,20,15,13,8,0,1,1,1,72,52,28,6,9,6,11
308,ms031,Munich,Clay,s0s1,3,144,9,5,114,62,48,36,17,9,10,14,1,97,68,57,20,17,3,3
308,ms017,Munich,Clay,ae14,3,135,8,0,89,50,42,14,12,8,11,1,1,78,49,33,15,12,0,3
308,ms026,Munich,Clay,gb88,3,149,6,3,99,49,39,26,15,6,8,1,3,102,56,38,21,15,10,15
308,ms018,Munich,Clay,gj37,3,71,7,1,52,37,29,9,9,4,4,0,3,63,39,24,13,9,4,7
308,ms029,Munich,Clay,ki95,3,174,4,2,121,78,55,26,16,4,5,8,3,126,75,54,26,16,10,13
308,qs005,Munich,Clay,t0ha,3,76,1,1,50,29,22,10,8,3,4,0,4,54,26,16,8,8,3,8
308,qs006,Munich,Clay,bk92,3,65,2,0,54,37,26,9,9,0,2,0,0,52,34,18,7,9,5,10
308,qs004,Munich,Clay,gh92,3,86,7,2,60,40,29,9,10,0,2,5,0,69,42,21,16,10,5,9
308,qs007,Munich,Clay,t0ap,3,151,1,2,91,47,32,32,15,2,4,2,2,92,61,44,17,15,5,8
308,qs010,Munich,Clay,t0ha,3,102,3,4,74,40,30,17,13,3,7,3,7,76,50,35,7,13,2,8
308,qs012,Munich,Clay,bk92,3,69,5,3,54,33,26,13,9,2,2,2,3,55,31,21,10,8,5,8
308,qs014,Munich,Clay,t0ap,3,97,1,0,70,49,35,12,9,6,6,1,2,65,37,23,12,8,7,10
308,qs015,Munich,Clay,hd68,3,116,8,0,78,45,35,18,14,2,4,6,2,84,41,29,25,14,7,10
308,qs009,Munich,Clay,s0h2,3,119,8,0,73,49,33,13,13,0,3,1,4,98,55,35,22,13,9,12
308,qs011,Munich,Clay,v812,3,69,3,2,45,25,21,13,8,1,1,1,6,46,24,17,7,8,1,5
308,qs013,Munich,Clay,d0lj,3,65,1,0,45,33,25,7,8,3,4,1,0,45,32,14,6,8,1,6
308,qs008,Munich,Clay,gh92,3,92,11,0,66,39,32,19,11,2,2,9,1,71,46,37,11,10,4,5
1536,ms094,ATP Masters 1000 Madrid,Clay,c0e9,3,115,3,3,84,47,31,20,12,5,7,3,6,95,56,39,14,12,7,10
1536,ms065,ATP Masters 1000 Madrid,Clay,bd06,3,137,2,0,85,55,35,13,14,7,12,6,1,73,48,33,8,13,1,6
1536,ms082,ATP Masters 1000 Madrid,Clay,bm95,3,93,6,1,66,45,30,16,9,5,5,3,3,55,23,16,15,8,2,5
1536,ms066,ATP Masters 1000 Madrid,Clay,bt72,3,152,10,2,106,63,50,28,17,2,2,3,2,99,56,43,28,16,3,4
1536,ms077,ATP Masters 1000 Madrid,Clay,bk92,3,105,11,3,93,61,44,19,12,8,9,1,0,86,61,46,10,12,7,8
1536,ms090,ATP Masters 1000 Madrid,Clay,c0c8,3,146,9,6,105,68,50,18,14,9,10,3,4,88,48,36,21,15,5,8
1536,ms085,ATP Masters 1000 Madrid,Clay,c0nb,3,78,1,0,63,42,32,15,10,2,2,2,0,58,41,28,10,9,2,4
1536,ms070,ATP Masters 1000 Madrid,Clay,c0df,3,108,16,3,66,47,39,6,10,6,7,0,2,84,60,38,10,10,6,9
1536,ms089,ATP Masters 1000 Madrid,Clay,db63,3,67,7,1,46,34,28,9,9,3,4,0,7,58,27,16,13,8,4,8
1536,ms069,ATP Masters 1000 Madrid,Clay,m0g4,3,73,0,1,50,36,26,7,8,0,1,0,1,43,27,16,7,7,3,6
1536,ms078,ATP Masters 1000 Madrid,Clay,mc65,3,102,6,4,83,54,35,15,13,7,10,4,1,72,46,32,13,12,5,8
1536,ms073,ATP Masters 1000 Madrid,Clay,n0bs,3,84,2,1,53,37,30,12,10,1,1,4,1,69,46,34,8,10,4,6
1536,ms081,ATP Masters 1000 Madrid,Clay,o483,3,73,5,2,60,38,30,12,10,7,8,2,1,48,34,23,5,9,0,3
1536,ms093,ATP Masters 1000 Madrid,Clay,o513,3,78,6,1,70,35,28,20,10,5,5,2,3,57,29,21,14,9,6,8
1536,ms074,ATP Masters 1000 Madrid,Clay,q02l,3,86,2,0,64,43,30,10,10,4,6,2,2,66,42,26,9,9,5,9
1536,ms086,ATP Masters 1000 Madrid,Clay,rc91,3,81,7,0,57,42,37,6,10,0,1,2,2,65,40,28,11,9,4,7
1536,qs016,ATP Masters 1000 Madrid,Clay,ae14,3,136,5,2,96,56,43,19,14,6,9,5,1,89,68,43,9,14,5,9
1536,qs017,ATP Masters 1000 Madrid,Clay,f0by,3,89,5,2,71,43,30,13,9,4,5,3,1,58,41,21,8,10,5,10
1536,qs018,ATP Masters 1000 Madrid,Clay,cg80,3,115,3,1,78,53,39,13,10,9,9,8,3,65,45,31,12,11,1,3
1536,qs019,ATP Masters 1000 Madrid,Clay,g09o,3,80,3,1,62,31,25,18,9,3,3,4,6,64,38,26,12,9,3,6
1536,qs020,ATP Masters 1000 Madrid,Clay,f510,3,168,1,5,134,76,47,27,17,9,15,3,1,105,66,44,14,17,6,13
1536,qs021,ATP Masters 1000 Madrid,Clay,c0c8,3,196,6,5,115,72,47,24,18,4,9,9,1,122,84,61,13,18,7,11
1536,qs023,ATP Masters 1000 Madrid,Clay,m0k4,3,134,5,3,99,57,41,28,16,4,5,10,0,105,63,49,20,16,8,10
1536,qs024,ATP Masters 1000 Madrid,Clay,q02l,3,179,12,10,116,57,42,34,16,7,10,6,2,109,71,55,19,16,6,7
1536,qs026,ATP Masters 1000 Madrid,Clay,ki82,3,149,2,3,101,70,43,18,14,6,10,4,1,98,66,44,16,14,7,10
1536,qs027,ATP Masters 1000 Madrid,Clay,l987,3,91,7,0,50,35,28,6,9,0,1,2,2,75,40,21,18,9,8,12
1536,qs022,ATP Masters 1000 Madrid,Clay,gh92,3,106,18,1,62,43,37,12,10,0,0,7,3,82,42,34,19,11,5,7
1536,qs025,ATP Masters 1000 Madrid,Clay,m0g4,3,100,7,3,78,50,37,12,10,4,5,1,3,58,41,25,7,10,3,7
1536,qs032,ATP Masters 1000 Madrid,Clay,ae14,3,132,6,2,79,42,31,20,11,4,6,1,3,88,53,34,17,11,6,9
1536,qs034,ATP Masters 1000 Madrid,Clay,f0by,3,126,3,1,82,47,33,20,13,1,3,4,1,84,47,35,15,14,3,8
1536,qs036,ATP Masters 1000 Madrid,Clay,d0f6,3,70,9,1,51,35,26,12,9,1,1,1,2,55,37,22,11,9,4,7
1536,qs038,ATP Masters 1000 Madrid,Clay,g09o,3,164,1,4,128,64,44,32,16,15,20,2,2,98,57,38,24,16,4,9
1536,qs040,ATP Masters 1000 Madrid,Clay,h0bh,3,147,7,5,106,69,49,21,14,10,12,12,2,113,80,54,15,13,10,14
1536,qs042,ATP Masters 1000 Madrid,Clay,v812,3,77,2,2,54,32,27,12,9,2,2,3,6,53,24,13,15,8,1,4
1536,qs044,ATP Masters 1000 Madrid,Clay,gh92,3,103,8,2,80,51,40,12,13,2,4,3,2,70,43,35,9,12,2,5
1536,qs046,ATP Masters 1000 Madrid,Clay,mq75,3,70,1,0,54,33,24,12,9,3,4,2,3,58,35,21,9,8,6,10
1536,qs048,ATP Masters 1000 Madrid,Clay,mj08,3,92,8,2,52,26,23,17,10,2,3,2,2,72,48,29,12,11,2,6
1536,qs050,ATP Masters 1000 Madrid,Clay,b0ej,3,139,7,5,94,60,49,17,15,7,9,6,3,92,62,47,19,16,2,4
1536,qs052,ATP Masters 1000 Madrid,Clay,ki82,3,172,3,6,111,71,46,17,17,9,14,1,9,111,62,40,23,17,8,14
1536,qs054,ATP Masters 1000 Madrid,Clay,l987,3,91,2,1,73,46,28,18,11,3,5,3,1,58,41,27,10,10,1,4
1536,qs045,ATP Masters 1000 Madrid,Clay,k0ep,3,61,4,4,43,26,19,5,6,4,6,5,1,46,36,25,6,6,1,1
1536,qs035,ATP Masters 1000 Madrid,Clay,da31,3,101,2,0,69,48,28,16,11,2,4,1,0,63,40,24,13,10,2,5
1536,qs039,ATP Masters 1000 Madrid,Clay,n0bg,3,75,3,2,54,34,27,12,10,1,2,0,2,56,34,25,11,10,2,5
1536,qs055,ATP Masters 1000 Madrid,Clay,gd64,3,162,6,3,111,62,46,19,15,8,12,5,0,89,46,34,20,14,4,8
1536,qs051,ATP Masters 1000 Madrid,Clay,m0g4,3,73,3,1,52,32,25,13,10,0,1,4,2,65,50,30,6,10,3,7
1536,qs049,ATP Masters 1000 Madrid,Clay,q02l,3,81,7,4,65,38,33,13,10,3,3,2,2,59,40,30,7,9,2,4
1536,qs047,ATP Masters 1000 Madrid,Clay,m0k4,3,74,4,1,47,26,20,9,7,2,3,0,10,58,28,15,8,7,4,10
1536,qs037,ATP Masters 1000 Madrid,Clay,cg80,3,151,3,2,97,69,52,16,16,4,5,8,2,106,49,36,30,16,10,14
1536,qs043,ATP Masters 1000 Madrid,Clay,c0c8,3,90,6,0,60,42,30,13,10,1,1,4,5,53,38,27,10,10,1,3
1536,qs041,ATP Masters 1000 Madrid,Clay,f510,3,91,3,4,65,47,37,6,10,3,5,2,2,75,56,35,4,9,5,9
1536,qs053,ATP Masters 1000 Madrid,Clay,r0eb,3,73,5,2,52,37,28,10,9,0,0,4,4,59,32,21,12,8,4,7
1536,qs033,ATP Masters 1000 Madrid,Clay,ge33,3,148,8,2,100,75,54,12,15,4,5,1,1,101,76,41,18,14,4,8
